IDBerco;DiaTaxaOcupacao;MêsTaxaOcupacao;AnoTaxaOcupacao;TempoEmMinutosdiasFlagCarga
POAD305;13;mar;2025;0
POAD305;19;mar;2025;0
POAD305;8;jun;2025;0
POAD305;30;jun;2025;0
POAD305;9;fev;2025;0
POAD305;24;abr;2025;0
POAD305;14;mar;2025;0
POAD305;24;jun;2025;0
POAD305;28;abr;2025;0
POAD305;8;mar;2025;0
POAD305;4;jan;2025;0
POAD305;26;jun;2025;0
POAD305;11;mar;2025;0
POAD305;4;mar;2025;0
POAD305;10;fev;2025;0
POAD305;30;mar;2025;0
POAD305;1;jun;2025;0
POAD305;31;mar;2025;0
POAD305;31;mai;2025;0
POAD305;11;fev;2025;0
POAD305;15;jan;2025;0
POAD305;7;jun;2025;0
POAD305;6;abr;2025;0
POAD305;26;jan;2025;0
POAD305;18;fev;2025;0
POAD305;30;abr;2025;0
POAD305;17;mai;2025;0
POAD305;14;abr;2025;0
RIO5064;15;mai;2025;1405
RIO5064;4;abr;2025;1440
RIO5064;27;fev;2025;1360
RIO5064;19;jan;2025;1440
RIO5064;22;jun;2025;1325
RIO5064;16;abr;2025;1390
RIO5064;27;jan;2025;1295
RIO5064;1;mar;2025;1440
RIO5064;13;abr;2025;1355
RIO5064;8;jan;2025;1440
RIO5064;26;mai;2025;925
RIO5064;29;jan;2025;1255
RIO5064;27;jun;2025;1070
RIO5064;19;jun;2025;1385
RIO5064;18;abr;2025;1440
RIO5064;20;mai;2025;550
RIO5064;21;jan;2025;960
RIO5064;8;fev;2025;1285
RIO5064;21;abr;2025;1440
RIO5064;2;mai;2025;1210
RIO5064;5;mai;2025;1065
RIO5064;26;fev;2025;1310
RIO5064;4;fev;2025;1435
RIO5064;18;mar;2025;1140
RIO5064;15;jun;2025;1290
RIO5064;14;jan;2025;1350
RIO5064;5;jun;2025;1440
RIO5064;23;jan;2025;1440
RIO5064;7;abr;2025;1140
RIO5064;23;jun;2025;1065
RIO5064;2;fev;2025;1005
RIO5064;20;mar;2025;1210
RIO5064;10;jun;2025;1045
RIO5064;9;jun;2025;1375
RIO5064;1;jan;2025;1410
RIO5064;17;mar;2025;985
RIO5064;23;mai;2025;760
RIO5064;2;mar;2025;1265
RIO5064;2;abr;2025;1440
RIO5064;9;jan;2025;1440
RIO5064;4;jun;2025;1330
RIO5064;25;jan;2025;1365
RIO5064;27;mai;2025;1100
RIO5064;10;mar;2025;1440
RIO5064;11;abr;2025;1360
RIO5064;25;fev;2025;1440
RIO5064;5;jan;2025;1440
RIO5064;21;mar;2025;1340
RIO5064;30;mai;2025;580
RIO5064;1;fev;2025;1410
RIO5064;29;mar;2025;1440
RIO5064;21;jun;2025;1440
RIO5064;13;fev;2025;1400
RIO5064;21;mai;2025;1440
RIO5064;24;mar;2025;760
RIO5064;31;jan;2025;1005
RIO5064;14;mai;2025;1420
RIO5064;29;mai;2025;1250
RIO5064;10;abr;2025;1220
RIO5064;15;mar;2025;1415
RIO5064;6;jun;2025;1200
RIO5064;16;jan;2025;1180
RIO5064;22;jan;2025;1365
RIO5064;5;abr;2025;1440
RIO5064;9;mar;2025;1335
RIO5064;6;mai;2025;1440
RIO5064;23;abr;2025;1190
RIO5064;28;fev;2025;1440
RIO5064;3;abr;2025;1440
RIO5064;4;mai;2025;1410
RIO5064;20;fev;2025;1345
RIO5064;15;abr;2025;1420
RIO5064;25;mai;2025;910
RIO5064;27;abr;2025;1270
RIO5064;16;mar;2025;1170
RIO5064;17;fev;2025;1130
RIO5064;11;jan;2025;1405
RIO5064;28;mai;2025;1365
RIO5064;17;jan;2025;1120
RIO5064;6;jan;2025;1295
RIO5064;2;jun;2025;795
RIO5064;24;jan;2025;1045
RIO5064;3;jun;2025;1335
RIO5064;20;jun;2025;1340
RIO5064;19;abr;2025;1425
RIO5064;22;mar;2025;1440
RIO5064;23;fev;2025;1375
RIO5064;24;mai;2025;825
RIO5064;7;jan;2025;1235
RIO5064;14;fev;2025;1325
RIO5064;25;jun;2025;1220
RIO5064;11;jun;2025;1200
RIO5064;29;jun;2025;1440
RIO5064;21;fev;2025;1160
RIO5064;1;abr;2025;1440
RIO5064;7;mai;2025;1440
RIO5064;17;jun;2025;1440
RIO5064;26;abr;2025;1440
RIO5064;7;fev;2025;1315
RIO5064;29;abr;2025;1300
RIO5064;3;jan;2025;1430
RIO5064;13;jun;2025;1205
RIO5064;12;abr;2025;1380
RIO5064;3;mar;2025;1410
RIO5064;22;mai;2025;1440
RIO5064;10;jan;2025;1120
RIO5064;28;mar;2025;1440
RIO5064;13;mai;2025;1440
RIO5064;16;jun;2025;1440
RIO5064;3;mai;2025;1325
RIO5064;30;jan;2025;1275
RIO5064;5;mar;2025;1440
RIO5064;2;jan;2025;1360
RIO5064;6;fev;2025;1335
RIO5064;20;jan;2025;1440
RIO5064;12;mar;2025;1440
RIO5064;8;abr;2025;970
RIO5064;11;mai;2025;1230
RIO5064;6;mar;2025;1295
RIO5064;27;mar;2025;1440
RIO5064;12;mai;2025;1340
RIO5064;19;fev;2025;1380
RIO5064;12;fev;2025;1270
RIO5064;5;fev;2025;1360
RIO5064;23;mar;2025;1335
RIO5064;13;jan;2025;1260
RIO5064;12;jun;2025;1350
RIO5064;20;abr;2025;1440
RIO5064;18;mai;2025;905
RIO5064;18;jan;2025;1255
RIO5064;18;jun;2025;1285
RIO5064;26;mar;2025;1365
RIO5064;28;jan;2025;1085
RIO5064;9;mai;2025;1285
RIO5064;17;abr;2025;1440
RIO5064;24;fev;2025;1210
RIO5064;12;jan;2025;1395
RIO5064;14;jun;2025;1180
RIO5064;1;mai;2025;1206
RIO5064;15;fev;2025;1360
RIO5064;19;mai;2025;1395
RIO5064;16;fev;2025;1430
RIO5064;25;abr;2025;1440
RIO5064;28;jun;2025;990
RIO5064;8;mai;2025;1175
RIO5064;25;mar;2025;1260
RIO5064;22;fev;2025;1440
RIO5064;7;mar;2025;1440
RIO5064;22;abr;2025;1275
RIO5064;10;mai;2025;1320
RIO5064;16;mai;2025;1440
RIO5064;3;fev;2025;785
RIO5064;9;abr;2025;1195
RIO5064;13;mar;2025;1340
RIO5064;19;mar;2025;1115
RIO5064;8;jun;2025;1440
RIO5064;30;jun;2025;865
RIO5064;9;fev;2025;1025
RIO5064;24;abr;2025;1440
RIO5064;14;mar;2025;1440
RIO5064;24;jun;2025;1300
RIO5064;28;abr;2025;1355
RIO5064;8;mar;2025;1110
RIO5064;4;jan;2025;1080
RIO5064;26;jun;2025;1440
RIO5064;11;mar;2025;1390
RIO5064;4;mar;2025;1150
RIO5064;10;fev;2025;1440
RIO5064;30;mar;2025;1230
RIO5064;1;jun;2025;1190
RIO5064;31;mar;2025;1195
RIO5064;31;mai;2025;750
RIO5064;11;fev;2025;1340
RIO5064;15;jan;2025;1440
RIO5064;7;jun;2025;1270
RIO5064;6;abr;2025;1170
RIO5064;26;jan;2025;1395
RIO5064;18;fev;2025;1440
RIO5064;30;abr;2025;1440
RIO5064;17;mai;2025;1285
RIO5064;14;abr;2025;865
SSZ0103;15;mai;2025;745
SSZ0103;4;abr;2025;1340
SSZ0103;27;fev;2025;1355
SSZ0103;19;jan;2025;1402
SSZ0103;22;jun;2025;1440
SSZ0103;16;abr;2025;1440
SSZ0103;27;jan;2025;1278
SSZ0103;1;mar;2025;1255
SSZ0103;13;abr;2025;1440
SSZ0103;8;jan;2025;0
SSZ0103;26;mai;2025;1440
SSZ0103;29;jan;2025;1440
SSZ0103;27;jun;2025;0
SSZ0103;19;jun;2025;197
SSZ0103;18;abr;2025;1418
SSZ0103;20;mai;2025;0
SSZ0103;21;jan;2025;821
SSZ0103;8;fev;2025;1440
SSZ0103;21;abr;2025;1261
SSZ0103;2;mai;2025;1215
SSZ0103;5;mai;2025;1440
SSZ0103;26;fev;2025;1278
SSZ0103;4;fev;2025;5
SSZ0103;18;mar;2025;1440
SSZ0103;15;jun;2025;1140
SSZ0103;14;jan;2025;30
SSZ0103;5;jun;2025;1440
SSZ0103;23;jan;2025;101
SSZ0103;7;abr;2025;1198
SSZ0103;23;jun;2025;1440
SSZ0103;2;fev;2025;1440
SSZ0103;20;mar;2025;1440
SSZ0103;10;jun;2025;1135
SSZ0103;9;jun;2025;1440
SSZ0103;1;jan;2025;0
SSZ0103;17;mar;2025;1440
SSZ0103;23;mai;2025;1440
SSZ0103;2;mar;2025;1440
SSZ0103;2;abr;2025;1440
SSZ0103;9;jan;2025;0
SSZ0103;4;jun;2025;1260
SSZ0103;25;jan;2025;1440
SSZ0103;27;mai;2025;870
SSZ0103;10;mar;2025;0
SSZ0103;11;abr;2025;1440
SSZ0103;25;fev;2025;1440
SSZ0103;5;jan;2025;1260
SSZ0103;21;mar;2025;1440
SSZ0103;30;mai;2025;1292
SSZ0103;1;fev;2025;1175
SSZ0103;29;mar;2025;1057
SSZ0103;21;jun;2025;1440
SSZ0103;13;fev;2025;1440
SSZ0103;21;mai;2025;0
SSZ0103;24;mar;2025;1353
SSZ0103;31;jan;2025;1440
SSZ0103;14;mai;2025;1440
SSZ0103;29;mai;2025;1440
SSZ0103;10;abr;2025;1183
SSZ0103;15;mar;2025;1440
SSZ0103;6;jun;2025;1440
SSZ0103;16;jan;2025;1341
SSZ0103;22;jan;2025;0
SSZ0103;5;abr;2025;1440
SSZ0103;9;mar;2025;1281
SSZ0103;6;mai;2025;1440
SSZ0103;23;abr;2025;1440
SSZ0103;28;fev;2025;1375
SSZ0103;3;abr;2025;1440
SSZ0103;4;mai;2025;1440
SSZ0103;20;fev;2025;1440
SSZ0103;15;abr;2025;1440
SSZ0103;25;mai;2025;1393
SSZ0103;27;abr;2025;1440
SSZ0103;16;mar;2025;1170
SSZ0103;17;fev;2025;1440
SSZ0103;11;jan;2025;0
SSZ0103;28;mai;2025;1440
SSZ0103;17;jan;2025;1440
SSZ0103;6;jan;2025;1440
SSZ0103;2;jun;2025;1440
SSZ0103;24;jan;2025;1440
SSZ0103;3;jun;2025;1390
SSZ0103;20;jun;2025;185
SSZ0103;19;abr;2025;1310
SSZ0103;22;mar;2025;1290
SSZ0103;23;fev;2025;1440
SSZ0103;24;mai;2025;1440
SSZ0103;7;jan;2025;480
SSZ0103;14;fev;2025;1210
SSZ0103;25;jun;2025;1440
SSZ0103;11;jun;2025;1365
SSZ0103;29;jun;2025;0
SSZ0103;21;fev;2025;1228
SSZ0103;1;abr;2025;1185
SSZ0103;7;mai;2025;1170
SSZ0103;17;jun;2025;1440
SSZ0103;26;abr;2025;1440
SSZ0103;7;fev;2025;1440
SSZ0103;29;abr;2025;1440
SSZ0103;3;jan;2025;1440
SSZ0103;13;jun;2025;1440
SSZ0103;12;abr;2025;1440
SSZ0103;3;mar;2025;1440
SSZ0103;22;mai;2025;645
SSZ0103;10;jan;2025;0
SSZ0103;28;mar;2025;1440
SSZ0103;13;mai;2025;1440
SSZ0103;16;jun;2025;1440
SSZ0103;3;mai;2025;1435
SSZ0103;30;jan;2025;1274
SSZ0103;5;mar;2025;1440
SSZ0103;2;jan;2025;1320
SSZ0103;6;fev;2025;800
SSZ0103;20;jan;2025;1440
SSZ0103;12;mar;2025;0
SSZ0103;8;abr;2025;1440
SSZ0103;11;mai;2025;1440
SSZ0103;6;mar;2025;1384
SSZ0103;27;mar;2025;1440
SSZ0103;12;mai;2025;1440
SSZ0103;19;fev;2025;1440
SSZ0103;12;fev;2025;1440
SSZ0103;5;fev;2025;0
SSZ0103;23;mar;2025;1440
SSZ0103;13;jan;2025;0
SSZ0103;12;jun;2025;1440
SSZ0103;20;abr;2025;1440
SSZ0103;18;mai;2025;1410
SSZ0103;18;jan;2025;1440
SSZ0103;18;jun;2025;1340
SSZ0103;26;mar;2025;1440
SSZ0103;28;jan;2025;1315
SSZ0103;9;mai;2025;1360
SSZ0103;17;abr;2025;1370
SSZ0103;24;fev;2025;1255
SSZ0103;12;jan;2025;0
SSZ0103;14;jun;2025;1440
SSZ0103;1;mai;2025;1235
SSZ0103;15;fev;2025;1440
SSZ0103;19;mai;2025;0
SSZ0103;16;fev;2025;1440
SSZ0103;25;abr;2025;1240
SSZ0103;28;jun;2025;0
SSZ0103;8;mai;2025;1440
SSZ0103;25;mar;2025;1440
SSZ0103;22;fev;2025;1440
SSZ0103;7;mar;2025;912
SSZ0103;22;abr;2025;1440
SSZ0103;10;mai;2025;1195
SSZ0103;16;mai;2025;315
SSZ0103;3;fev;2025;1440
SSZ0103;9;abr;2025;1440
SSZ0103;13;mar;2025;1128
SSZ0103;19;mar;2025;1440
SSZ0103;8;jun;2025;1440
SSZ0103;30;jun;2025;0
SSZ0103;9;fev;2025;295
SSZ0103;24;abr;2025;1440
SSZ0103;14;mar;2025;1440
SSZ0103;24;jun;2025;1226
SSZ0103;28;abr;2025;1440
SSZ0103;8;mar;2025;1440
SSZ0103;4;jan;2025;1440
SSZ0103;26;jun;2025;815
SSZ0103;11;mar;2025;0
SSZ0103;4;mar;2025;1440
SSZ0103;10;fev;2025;0
SSZ0103;30;mar;2025;1440
SSZ0103;1;jun;2025;1440
SSZ0103;31;mar;2025;1440
SSZ0103;31;mai;2025;1202
SSZ0103;11;fev;2025;285
SSZ0103;15;jan;2025;1440
SSZ0103;7;jun;2025;1300
SSZ0103;6;abr;2025;1440
SSZ0103;26;jan;2025;1440
SSZ0103;18;fev;2025;1440
SSZ0103;30;abr;2025;1440
SSZ0103;17;mai;2025;1440
SSZ0103;14;abr;2025;1440
RIO5063;15;mai;2025;0
RIO5063;4;abr;2025;705
RIO5063;27;fev;2025;1425
RIO5063;19;jan;2025;200
RIO5063;22;jun;2025;655
RIO5063;16;abr;2025;205
RIO5063;27;jan;2025;1415
RIO5063;1;mar;2025;1055
RIO5063;13;abr;2025;750
RIO5063;8;jan;2025;330
RIO5063;26;mai;2025;140
RIO5063;29;jan;2025;295
RIO5063;27;jun;2025;0
RIO5063;19;jun;2025;1185
RIO5063;18;abr;2025;660
RIO5063;20;mai;2025;550
RIO5063;21;jan;2025;290
RIO5063;8;fev;2025;160
RIO5063;21;abr;2025;1080
RIO5063;2;mai;2025;930
RIO5063;5;mai;2025;0
RIO5063;26;fev;2025;705
RIO5063;4;fev;2025;565
RIO5063;18;mar;2025;1230
RIO5063;15;jun;2025;120
RIO5063;14;jan;2025;0
RIO5063;5;jun;2025;331
RIO5063;23;jan;2025;1185
RIO5063;7;abr;2025;755
RIO5063;23;jun;2025;920
RIO5063;2;fev;2025;800
RIO5063;20;mar;2025;430
RIO5063;10;jun;2025;0
RIO5063;9;jun;2025;840
RIO5063;1;jan;2025;595
RIO5063;17;mar;2025;360
RIO5063;23;mai;2025;1080
RIO5063;2;mar;2025;320
RIO5063;2;abr;2025;590
RIO5063;9;jan;2025;945
RIO5063;4;jun;2025;780
RIO5063;25;jan;2025;645
RIO5063;27;mai;2025;930
RIO5063;10;mar;2025;210
RIO5063;11;abr;2025;470
RIO5063;25;fev;2025;65
RIO5063;5;jan;2025;960
RIO5063;21;mar;2025;0
RIO5063;30;mai;2025;810
RIO5063;1;fev;2025;65
RIO5063;29;mar;2025;230
RIO5063;21;jun;2025;190
RIO5063;13;fev;2025;1440
RIO5063;21;mai;2025;720
RIO5063;24;mar;2025;625
RIO5063;31;jan;2025;0
RIO5063;14;mai;2025;80
RIO5063;29;mai;2025;515
RIO5063;10;abr;2025;990
RIO5063;15;mar;2025;525
RIO5063;6;jun;2025;960
RIO5063;16;jan;2025;290
RIO5063;22;jan;2025;725
RIO5063;5;abr;2025;1150
RIO5063;9;mar;2025;275
RIO5063;6;mai;2025;0
RIO5063;23;abr;2025;620
RIO5063;28;fev;2025;460
RIO5063;3;abr;2025;65
RIO5063;4;mai;2025;365
RIO5063;20;fev;2025;1440
RIO5063;15;abr;2025;1000
RIO5063;25;mai;2025;1145
RIO5063;27;abr;2025;1215
RIO5063;16;mar;2025;320
RIO5063;17;fev;2025;1440
RIO5063;11;jan;2025;1245
RIO5063;28;mai;2025;300
RIO5063;17;jan;2025;645
RIO5063;6;jan;2025;1340
RIO5063;2;jun;2025;585
RIO5063;24;jan;2025;1440
RIO5063;3;jun;2025;0
RIO5063;20;jun;2025;180
RIO5063;19;abr;2025;650
RIO5063;22;mar;2025;685
RIO5063;23;fev;2025;215
RIO5063;24;mai;2025;900
RIO5063;7;jan;2025;1365
RIO5063;14;fev;2025;1440
RIO5063;25;jun;2025;575
RIO5063;11;jun;2025;145
RIO5063;29;jun;2025;0
RIO5063;21;fev;2025;1440
RIO5063;1;abr;2025;0
RIO5063;7;mai;2025;450
RIO5063;17;jun;2025;850
RIO5063;26;abr;2025;955
RIO5063;7;fev;2025;420
RIO5063;29;abr;2025;1170
RIO5063;3;jan;2025;1410
RIO5063;13;jun;2025;25
RIO5063;12;abr;2025;650
RIO5063;3;mar;2025;80
RIO5063;22;mai;2025;1075
RIO5063;10;jan;2025;365
RIO5063;28;mar;2025;710
RIO5063;13;mai;2025;770
RIO5063;16;jun;2025;825
RIO5063;3;mai;2025;1065
RIO5063;30;jan;2025;570
RIO5063;5;mar;2025;690
RIO5063;2;jan;2025;1150
RIO5063;6;fev;2025;1110
RIO5063;20;jan;2025;1325
RIO5063;12;mar;2025;1160
RIO5063;8;abr;2025;1190
RIO5063;11;mai;2025;0
RIO5063;6;mar;2025;1235
RIO5063;27;mar;2025;530
RIO5063;12;mai;2025;835
RIO5063;19;fev;2025;1440
RIO5063;12;fev;2025;1440
RIO5063;5;fev;2025;1285
RIO5063;23;mar;2025;435
RIO5063;13;jan;2025;630
RIO5063;12;jun;2025;1260
RIO5063;20;abr;2025;875
RIO5063;18;mai;2025;305
RIO5063;18;jan;2025;1035
RIO5063;18;jun;2025;1270
RIO5063;26;mar;2025;980
RIO5063;28;jan;2025;830
RIO5063;9;mai;2025;330
RIO5063;17;abr;2025;0
RIO5063;24;fev;2025;530
RIO5063;12;jan;2025;1290
RIO5063;14;jun;2025;0
RIO5063;1;mai;2025;425
RIO5063;15;fev;2025;1440
RIO5063;19;mai;2025;1205
RIO5063;16;fev;2025;1440
RIO5063;25;abr;2025;440
RIO5063;28;jun;2025;0
RIO5063;8;mai;2025;615
RIO5063;25;mar;2025;740
RIO5063;22;fev;2025;1175
RIO5063;7;mar;2025;260
RIO5063;22;abr;2025;1090
RIO5063;10;mai;2025;335
RIO5063;16;mai;2025;425
RIO5063;3;fev;2025;990
RIO5063;9;abr;2025;245
RIO5063;13;mar;2025;1130
RIO5063;19;mar;2025;1015
RIO5063;8;jun;2025;35
RIO5063;30;jun;2025;385
RIO5063;9;fev;2025;465
RIO5063;24;abr;2025;95
RIO5063;14;mar;2025;500
RIO5063;24;jun;2025;435
RIO5063;28;abr;2025;165
RIO5063;8;mar;2025;405
RIO5063;4;jan;2025;1095
RIO5063;26;jun;2025;470
RIO5063;11;mar;2025;1145
RIO5063;4;mar;2025;810
RIO5063;10;fev;2025;360
RIO5063;30;mar;2025;120
RIO5063;1;jun;2025;695
RIO5063;31;mar;2025;35
RIO5063;31;mai;2025;160
RIO5063;11;fev;2025;1440
RIO5063;15;jan;2025;490
RIO5063;7;jun;2025;1240
RIO5063;6;abr;2025;1040
RIO5063;26;jan;2025;380
RIO5063;18;fev;2025;1440
RIO5063;30;abr;2025;1400
RIO5063;17;mai;2025;505
RIO5063;14;abr;2025;165
SSZ0524;15;mai;2025;0
SSZ0524;4;abr;2025;0
SSZ0524;27;fev;2025;0
SSZ0524;19;jan;2025;0
SSZ0524;22;jun;2025;0
SSZ0524;16;abr;2025;0
SSZ0524;27;jan;2025;0
SSZ0524;1;mar;2025;0
SSZ0524;13;abr;2025;0
SSZ0524;8;jan;2025;0
SSZ0524;26;mai;2025;0
SSZ0524;29;jan;2025;0
SSZ0524;27;jun;2025;0
SSZ0524;19;jun;2025;0
SSZ0524;18;abr;2025;0
SSZ0524;20;mai;2025;0
SSZ0524;21;jan;2025;0
SSZ0524;8;fev;2025;0
SSZ0524;21;abr;2025;0
SSZ0524;2;mai;2025;0
SSZ0524;5;mai;2025;0
SSZ0524;26;fev;2025;0
SSZ0524;4;fev;2025;0
SSZ0524;18;mar;2025;0
SSZ0524;15;jun;2025;0
SSZ0524;14;jan;2025;0
SSZ0524;5;jun;2025;0
SSZ0524;23;jan;2025;0
SSZ0524;7;abr;2025;0
SSZ0524;23;jun;2025;0
SSZ0524;2;fev;2025;0
SSZ0524;20;mar;2025;0
SSZ0524;10;jun;2025;0
SSZ0524;9;jun;2025;0
SSZ0524;1;jan;2025;0
SSZ0524;17;mar;2025;0
SSZ0524;23;mai;2025;0
SSZ0524;2;mar;2025;0
SSZ0524;2;abr;2025;0
SSZ0524;9;jan;2025;0
SSZ0524;4;jun;2025;0
SSZ0524;25;jan;2025;0
SSZ0524;27;mai;2025;0
SSZ0524;10;mar;2025;0
SSZ0524;11;abr;2025;0
SSZ0524;25;fev;2025;0
SSZ0524;5;jan;2025;0
SSZ0524;21;mar;2025;0
SSZ0524;30;mai;2025;0
SSZ0524;1;fev;2025;0
SSZ0524;29;mar;2025;0
SSZ0524;21;jun;2025;0
SSZ0524;13;fev;2025;0
SSZ0524;21;mai;2025;0
SSZ0524;24;mar;2025;0
SSZ0524;31;jan;2025;0
SSZ0524;14;mai;2025;0
SSZ0524;29;mai;2025;0
SSZ0524;10;abr;2025;0
SSZ0524;15;mar;2025;0
SSZ0524;6;jun;2025;0
SSZ0524;16;jan;2025;0
SSZ0524;22;jan;2025;0
SSZ0524;5;abr;2025;0
SSZ0524;9;mar;2025;0
SSZ0524;6;mai;2025;0
SSZ0524;23;abr;2025;0
SSZ0524;28;fev;2025;0
SSZ0524;3;abr;2025;0
SSZ0524;4;mai;2025;0
SSZ0524;20;fev;2025;0
SSZ0524;15;abr;2025;0
SSZ0524;25;mai;2025;0
SSZ0524;27;abr;2025;0
SSZ0524;16;mar;2025;0
SSZ0524;17;fev;2025;0
SSZ0524;11;jan;2025;0
SSZ0524;28;mai;2025;0
SSZ0524;17;jan;2025;0
SSZ0524;6;jan;2025;0
SSZ0524;2;jun;2025;0
SSZ0524;24;jan;2025;0
SSZ0524;3;jun;2025;0
SSZ0524;20;jun;2025;0
SSZ0524;19;abr;2025;0
SSZ0524;22;mar;2025;0
SSZ0524;23;fev;2025;0
SSZ0524;24;mai;2025;0
SSZ0524;7;jan;2025;0
SSZ0524;14;fev;2025;0
SSZ0524;25;jun;2025;0
SSZ0524;11;jun;2025;0
SSZ0524;29;jun;2025;0
SSZ0524;21;fev;2025;0
SSZ0524;1;abr;2025;0
SSZ0524;7;mai;2025;0
SSZ0524;17;jun;2025;0
SSZ0524;26;abr;2025;0
SSZ0524;7;fev;2025;0
SSZ0524;29;abr;2025;0
SSZ0524;3;jan;2025;0
SSZ0524;13;jun;2025;0
SSZ0524;12;abr;2025;0
SSZ0524;3;mar;2025;0
SSZ0524;22;mai;2025;0
SSZ0524;10;jan;2025;0
SSZ0524;28;mar;2025;0
SSZ0524;13;mai;2025;0
SSZ0524;16;jun;2025;0
SSZ0524;3;mai;2025;0
SSZ0524;30;jan;2025;0
SSZ0524;5;mar;2025;0
SSZ0524;2;jan;2025;0
SSZ0524;6;fev;2025;0
SSZ0524;20;jan;2025;0
SSZ0524;12;mar;2025;0
SSZ0524;8;abr;2025;0
SSZ0524;11;mai;2025;0
SSZ0524;6;mar;2025;0
SSZ0524;27;mar;2025;0
SSZ0524;12;mai;2025;0
SSZ0524;19;fev;2025;0
SSZ0524;12;fev;2025;0
SSZ0524;5;fev;2025;0
SSZ0524;23;mar;2025;0
SSZ0524;13;jan;2025;0
SSZ0524;12;jun;2025;0
SSZ0524;20;abr;2025;0
SSZ0524;18;mai;2025;0
SSZ0524;18;jan;2025;0
SSZ0524;18;jun;2025;0
SSZ0524;26;mar;2025;0
SSZ0524;28;jan;2025;0
SSZ0524;9;mai;2025;0
SSZ0524;17;abr;2025;0
SSZ0524;24;fev;2025;0
SSZ0524;12;jan;2025;0
SSZ0524;14;jun;2025;0
SSZ0524;1;mai;2025;0
SSZ0524;15;fev;2025;0
SSZ0524;19;mai;2025;0
SSZ0524;16;fev;2025;0
SSZ0524;25;abr;2025;0
SSZ0524;28;jun;2025;0
SSZ0524;8;mai;2025;0
SSZ0524;25;mar;2025;0
SSZ0524;22;fev;2025;0
SSZ0524;7;mar;2025;0
SSZ0524;22;abr;2025;0
SSZ0524;10;mai;2025;0
SSZ0524;16;mai;2025;0
SSZ0524;3;fev;2025;0
SSZ0524;9;abr;2025;0
SSZ0524;13;mar;2025;0
SSZ0524;19;mar;2025;0
SSZ0524;8;jun;2025;0
SSZ0524;30;jun;2025;0
SSZ0524;9;fev;2025;0
SSZ0524;24;abr;2025;0
SSZ0524;14;mar;2025;0
SSZ0524;24;jun;2025;0
SSZ0524;28;abr;2025;0
SSZ0524;8;mar;2025;0
SSZ0524;4;jan;2025;0
SSZ0524;26;jun;2025;0
SSZ0524;11;mar;2025;0
SSZ0524;4;mar;2025;0
SSZ0524;10;fev;2025;0
SSZ0524;30;mar;2025;0
SSZ0524;1;jun;2025;0
SSZ0524;31;mar;2025;0
SSZ0524;31;mai;2025;0
SSZ0524;11;fev;2025;0
SSZ0524;15;jan;2025;0
SSZ0524;7;jun;2025;0
SSZ0524;6;abr;2025;0
SSZ0524;26;jan;2025;0
SSZ0524;18;fev;2025;0
SSZ0524;30;abr;2025;0
SSZ0524;17;mai;2025;0
SSZ0524;14;abr;2025;0
SSZ0412;15;mai;2025;740
SSZ0412;4;abr;2025;1440
SSZ0412;27;fev;2025;1440
SSZ0412;19;jan;2025;0
SSZ0412;22;jun;2025;1335
SSZ0412;16;abr;2025;1440
SSZ0412;27;jan;2025;0
SSZ0412;1;mar;2025;245
SSZ0412;13;abr;2025;1440
SSZ0412;8;jan;2025;740
SSZ0412;26;mai;2025;1440
SSZ0412;29;jan;2025;700
SSZ0412;27;jun;2025;0
SSZ0412;19;jun;2025;1440
SSZ0412;18;abr;2025;1440
SSZ0412;20;mai;2025;1440
SSZ0412;21;jan;2025;0
SSZ0412;8;fev;2025;1440
SSZ0412;21;abr;2025;1440
SSZ0412;2;mai;2025;1440
SSZ0412;5;mai;2025;340
SSZ0412;26;fev;2025;1440
SSZ0412;4;fev;2025;1440
SSZ0412;18;mar;2025;1440
SSZ0412;15;jun;2025;0
SSZ0412;14;jan;2025;915
SSZ0412;5;jun;2025;0
SSZ0412;23;jan;2025;0
SSZ0412;7;abr;2025;1440
SSZ0412;23;jun;2025;1440
SSZ0412;2;fev;2025;1440
SSZ0412;20;mar;2025;1440
SSZ0412;10;jun;2025;0
SSZ0412;9;jun;2025;0
SSZ0412;1;jan;2025;0
SSZ0412;17;mar;2025;1060
SSZ0412;23;mai;2025;1440
SSZ0412;2;mar;2025;140
SSZ0412;2;abr;2025;1440
SSZ0412;9;jan;2025;1440
SSZ0412;4;jun;2025;0
SSZ0412;25;jan;2025;0
SSZ0412;27;mai;2025;1280
SSZ0412;10;mar;2025;1440
SSZ0412;11;abr;2025;1110
SSZ0412;25;fev;2025;835
SSZ0412;5;jan;2025;0
SSZ0412;21;mar;2025;1440
SSZ0412;30;mai;2025;1245
SSZ0412;1;fev;2025;1440
SSZ0412;29;mar;2025;1440
SSZ0412;21;jun;2025;0
SSZ0412;13;fev;2025;0
SSZ0412;21;mai;2025;1240
SSZ0412;24;mar;2025;1440
SSZ0412;31;jan;2025;1440
SSZ0412;14;mai;2025;1440
SSZ0412;29;mai;2025;1440
SSZ0412;10;abr;2025;1440
SSZ0412;15;mar;2025;1440
SSZ0412;6;jun;2025;0
SSZ0412;16;jan;2025;0
SSZ0412;22;jan;2025;0
SSZ0412;5;abr;2025;1440
SSZ0412;9;mar;2025;1440
SSZ0412;6;mai;2025;0
SSZ0412;23;abr;2025;1440
SSZ0412;28;fev;2025;1440
