id_trecho,br,br_pad,uf,trecho_desc,localidade,km_ini,km_fim,ext_km,situacao,classe,sentido,jurisdicao,concessao,data_ref,chave_trecho_hint,BR_PAD,UF,KM_INI_SNV,KM_FIM_SNV,KM_INI_ARRED_SNV,__row_id_snv,KM_INI_SHP,KM_FIM_SHP,KM_INI_ARRED_SHP
230BPI0870,230,BR-230,PI,Eixo Principal,Floriano,1979.0,2538.0,559.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|1979,BR-230,PI,1979.0,2538.0,1979,1071,,,
230BPI0875,230,BR-230,PI,Eixo Principal,Floriano,2538.0,2651.0,113.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|2538,BR-230,PI,2538.0,2651.0,2538,1072,,,
230BPI0880,230,BR-230,PI,Eixo Principal,Floriano,2651.0,2813.0,162.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|2651,BR-230,PI,2651.0,2813.0,2651,1073,,,
230BPI0890,230,BR-230,PI,Eixo Principal,Floriano,2813.0,3004.0,191.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|2813,BR-230,PI,2813.0,3004.0,2813,1074,,,
230BPI0895,230,BR-230,PI,Eixo Principal,Floriano,3004.0,3085.0,81.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|3004,BR-230,PI,3004.0,3085.0,3004,1075,,,
230BPI0900,230,BR-230,PI,Eixo Principal,Floriano,3085.0,3105.0,20.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|3085,BR-230,PI,3085.0,3105.0,3085,1076,,,
230CCE1005,230,BR-230,CE,Contorno,,0.0,26.0,26.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|0,BR-230,CE,0.0,26.0,0,1077,,,
230CCE1010,230,BR-230,CE,Contorno,,26.0,80.0,54.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|26,BR-230,CE,26.0,80.0,26,1078,,,
230CCE2005,230,BR-230,CE,Contorno,,0.0,14.0,14.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|0,BR-230,CE,0.0,14.0,0,1079,,,
230CCE2010,230,BR-230,CE,Contorno,,14.0,58.0,44.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|14,BR-230,CE,14.0,58.0,14,1080,,,
230CMA1005,230,BR-230,MA,Contorno,,0.0,105.0,105.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|0,BR-230,MA,0.0,105.0,0,1081,,,
230CMA2005,230,BR-230,MA,Contorno,,0.0,14.0,14.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|0,BR-230,MA,0.0,14.0,0,1082,,,
230CPB1005,230,BR-230,PB,Contorno,,0.0,64.0,64.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0,BR-230,PB,0.0,64.0,0,1083,,,
230CPB2005,230,BR-230,PB,Contorno,,0.0,73.0,73.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0,BR-230,PB,0.0,73.0,0,1084,,,
230CPB3005,230,BR-230,PB,Contorno,,0.0,61.0,61.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0,BR-230,PB,0.0,61.0,0,1085,,,
230CPB4005,230,BR-230,PB,Contorno,,0.0,48.0,48.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0,BR-230,PB,0.0,48.0,0,1086,,,
230CPB5005,230,BR-230,PB,Contorno,,0.0,51.0,51.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0,BR-230,PB,0.0,51.0,0,1087,,,
230CPB6005,230,BR-230,PB,Contorno,,0.0,40.0,40.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0,BR-230,PB,0.0,40.0,0,1088,,,
230CPB7005,230,BR-230,PB,Contorno,,0.0,45.0,45.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0,BR-230,PB,0.0,45.0,0,1089,,,
230CPB7010,230,BR-230,PB,Contorno,,45.0,69.0,24.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|45,BR-230,PB,45.0,69.0,45,1090,,,
230CPB8005,230,BR-230,PB,Contorno,,0.0,12.0,12.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0,BR-230,PB,0.0,12.0,0,1091,,,
230CPB8010,230,BR-230,PB,Contorno,,12.0,26.0,14.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|12,BR-230,PB,12.0,26.0,12,1092,,,
230CPB9005,230,BR-230,PB,Contorno,,0.0,26.0,26.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0,BR-230,PB,0.0,26.0,0,1093,,,
230CPI1005,230,BR-230,PI,Contorno,Floriano,0.0,47.0,47.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0,BR-230,PI,0.0,47.0,0,1094,,,
230CPI1010,230,BR-230,PI,Contorno,,47.0,65.0,18.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|47,BR-230,PI,47.0,65.0,47,1095,,,
230CPI2005,230,BR-230,PI,Contorno,,0.0,36.0,36.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0,BR-230,PI,0.0,36.0,0,1096,,,
230CPI2010,230,BR-230,PI,Contorno,,36.0,59.0,23.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|36,BR-230,PI,36.0,59.0,36,1097,,,
230CPI3005,230,BR-230,PI,Contorno,,0.0,21.0,21.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0,BR-230,PI,0.0,21.0,0,1098,,,
230CPI4005,230,BR-230,PI,Contorno,,0.0,42.0,42.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0,BR-230,PI,0.0,42.0,0,1099,,,
230CPI5005,230,BR-230,PI,Contorno,,0.0,22.0,22.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0,BR-230,PI,0.0,22.0,0,1100,,,
230CPI5010,230,BR-230,PI,Contorno,,22.0,34.0,12.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|22,BR-230,PI,22.0,34.0,22,1101,,,
230CPI6005,230,BR-230,PI,Contorno,,0.0,84.0,84.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0,BR-230,PI,0.0,84.0,0,1102,,,
230CPI6010,230,BR-230,PI,Contorno,,84.0,106.0,22.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|84,BR-230,PI,84.0,106.0,84,1103,,,
230CPI6015,230,BR-230,PI,Contorno,,106.0,178.0,72.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|106,BR-230,PI,106.0,178.0,106,1104,,,
230NPB1005,230,BR-230,PB,Anel,,0.0,134.0,134.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0,BR-230,PB,0.0,134.0,0,1105,,,
230NPB1010,230,BR-230,PB,Anel,,134.0,227.0,93.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|134,BR-230,PB,134.0,227.0,134,1106,,,
230NPB1015,230,BR-230,PB,Anel,,227.0,300.0,73.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|227,BR-230,PB,227.0,300.0,227,1107,,,
230NPB1020,230,BR-230,PB,Anel,,300.0,373.0,73.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|300,BR-230,PB,300.0,373.0,300,1108,,,
230NPB1025,230,BR-230,PB,Anel,,373.0,429.0,56.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|373,BR-230,PB,373.0,429.0,373,1109,,,
230NPI1005,230,BR-230,PI,Anel,,0.0,62.0,62.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0,BR-230,PI,0.0,62.0,0,1110,,,
230NPI1010,230,BR-230,PI,Anel,,62.0,149.0,87.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|62,BR-230,PI,62.0,149.0,62,1111,,,
230NPI1015,230,BR-230,PI,Anel,,149.0,244.0,95.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|149,BR-230,PI,149.0,244.0,149,1112,,,
230NPI1020,230,BR-230,PI,Anel,,244.0,309.0,65.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|244,BR-230,PI,244.0,309.0,244,1113,,,
230NPI1025,230,BR-230,PI,Anel,,309.0,391.0,82.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|309,BR-230,PI,309.0,391.0,309,1114,,,
230NPI1030,230,BR-230,PI,Anel,,391.0,493.0,102.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|391,BR-230,PI,391.0,493.0,391,1115,,,
232APE1005,232,BR-232,PE,Acesso,Salgueiro,0.0,37.0,37.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|0,BR-232,PE,0.0,37.0,0,1116,,,
232BPE0010,232,BR-232,PE,Eixo Principal,Recife,0.0,49.0,49.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|0,BR-232,PE,0.0,49.0,0,1117,,,
232BPE0015,232,BR-232,PE,Eixo Principal,Recife,49.0,104.0,55.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|49,BR-232,PE,49.0,104.0,49,1118,,,
232BPE0017,232,BR-232,PE,Eixo Principal,Recife,104.0,144.0,40.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|104,BR-232,PE,104.0,144.0,104,1119,,,
232BPE0020,232,BR-232,PE,Eixo Principal,Recife,144.0,265.0,121.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|144,BR-232,PE,144.0,265.0,144,1120,,,
232BPE0030,232,BR-232,PE,Eixo Principal,Recife,265.0,421.0,156.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|265,BR-232,PE,265.0,421.0,265,1121,,,
232BPE0050,232,BR-232,PE,Eixo Principal,Recife,421.0,448.0,27.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|421,BR-232,PE,421.0,448.0,421,1122,,,
232BPE0060,232,BR-232,PE,Eixo Principal,Recife,448.0,538.0,90.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|448,BR-232,PE,448.0,538.0,448,1123,,,
232BPE0065,232,BR-232,PE,Eixo Principal,Recife,538.0,585.0,47.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|538,BR-232,PE,538.0,585.0,538,1124,,,
232BPE0070,232,BR-232,PE,Eixo Principal,Recife,585.0,592.0,7.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|585,BR-232,PE,585.0,592.0,585,1125,,,
232BPE0075,232,BR-232,PE,Eixo Principal,Recife,592.0,711.0,119.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|592,BR-232,PE,592.0,711.0,592,1126,,,
232BPE0090,232,BR-232,PE,Eixo Principal,Caruaru,711.0,768.0,57.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|711,BR-232,PE,711.0,768.0,711,1127,,,
232BPE0110,232,BR-232,PE,Eixo Principal,Caruaru,768.0,879.0,111.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|768,BR-232,PE,768.0,879.0,768,1128,,,
232BPE0120,232,BR-232,PE,Eixo Principal,Caruaru,879.0,994.0,115.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|879,BR-232,PE,879.0,994.0,879,1129,,,
232BPE0130,232,BR-232,PE,Eixo Principal,Caruaru,994.0,1016.0,22.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|994,BR-232,PE,994.0,1016.0,994,1130,,,
232BPE0140,232,BR-232,PE,Eixo Principal,Caruaru,1016.0,1292.0,276.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|1016,BR-232,PE,1016.0,1292.0,1016,1131,,,
232BPE0150,232,BR-232,PE,Eixo Principal,Caruaru,1292.0,1473.0,181.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|1292,BR-232,PE,1292.0,1473.0,1292,1132,,,
232BPE0170,232,BR-232,PE,Eixo Principal,Caruaru,1473.0,1482.0,9.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|1473,BR-232,PE,1473.0,1482.0,1473,1133,,,
232BPE0180,232,BR-232,PE,Eixo Principal,Caruaru,1482.0,1625.0,143.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|1482,BR-232,PE,1482.0,1625.0,1482,1134,,,
232BPE0190,232,BR-232,PE,Eixo Principal,Caruaru,1625.0,1808.0,183.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|1625,BR-232,PE,1625.0,1808.0,1625,1135,,,
232BPE0210,232,BR-232,PE,Eixo Principal,Caruaru,1808.0,2117.0,309.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|1808,BR-232,PE,1808.0,2117.0,1808,1136,,,
232BPE0230,232,BR-232,PE,Eixo Principal,Arcoverde,2117.0,2514.0,397.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|2117,BR-232,PE,2117.0,2514.0,2117,1137,,,
232BPE0250,232,BR-232,PE,Eixo Principal,Arcoverde,2514.0,2517.0,3.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|2514,BR-232,PE,2514.0,2517.0,2514,1138,,,
232BPE0260,232,BR-232,PE,Eixo Principal,Arcoverde,2517.0,2774.0,257.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|2517,BR-232,PE,2517.0,2774.0,2517,1139,,,
232BPE0270,232,BR-232,PE,Eixo Principal,Arcoverde,2774.0,3241.0,467.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|2774,BR-232,PE,2774.0,3241.0,2774,1140,,,
232BPE0290,232,BR-232,PE,Eixo Principal,Arcoverde,3241.0,3307.0,66.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|3241,BR-232,PE,3241.0,3307.0,3241,1141,,,
232BPE0300,232,BR-232,PE,Eixo Principal,Arcoverde,3307.0,3560.0,253.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|3307,BR-232,PE,3307.0,3560.0,3307,1142,,,
232BPE0310,232,BR-232,PE,Eixo Principal,Arcoverde,3560.0,4025.0,465.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|3560,BR-232,PE,3560.0,4025.0,3560,1143,,,
232BPE0330,232,BR-232,PE,Eixo Principal,Arcoverde,4025.0,4049.0,24.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|4025,BR-232,PE,4025.0,4049.0,4025,1144,,,
232BPE0350,232,BR-232,PE,Eixo Principal,Arcoverde,4049.0,4087.0,38.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|4049,BR-232,PE,4049.0,4087.0,4049,1145,,,
232BPE0360,232,BR-232,PE,Eixo Principal,Salgueiro,4087.0,4131.0,44.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|4087,BR-232,PE,4087.0,4131.0,4087,1146,,,
232BPE0370,232,BR-232,PE,Eixo Principal,Salgueiro,4131.0,4251.0,120.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|4131,BR-232,PE,4131.0,4251.0,4131,1147,,,
232BPE0390,232,BR-232,PE,Eixo Principal,Salgueiro,4251.0,4493.0,242.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|4251,BR-232,PE,4251.0,4493.0,4251,1148,,,
232BPE0400,232,BR-232,PE,Eixo Principal,Salgueiro,4493.0,4586.0,93.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|4493,BR-232,PE,4493.0,4586.0,4493,1149,,,
232BPE0410,232,BR-232,PE,Eixo Principal,Salgueiro,4586.0,4894.0,308.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|4586,BR-232,PE,4586.0,4894.0,4586,1150,,,
232BPE0420,232,BR-232,PE,Eixo Principal,Salgueiro,4894.0,5086.0,192.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|4894,BR-232,PE,4894.0,5086.0,4894,1151,,,
232BPE0430,232,BR-232,PE,Eixo Principal,Salgueiro,5086.0,5178.0,92.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|5086,BR-232,PE,5086.0,5178.0,5086,1152,,,
232BPE0435,232,BR-232,PE,Eixo Principal,Salgueiro,5178.0,5239.0,61.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|5178,BR-232,PE,5178.0,5239.0,5178,1153,,,
232BPE0440,232,BR-232,PE,Eixo Principal,Salgueiro,5239.0,5431.0,192.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|5239,BR-232,PE,5239.0,5431.0,5239,1154,,,
232BPE0450,232,BR-232,PE,Eixo Principal,Salgueiro,5431.0,5587.0,156.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|5431,BR-232,PE,5431.0,5587.0,5431,1155,,,
232VPE1005,232,BR-232,PE,Variante,Recife,0.0,92.0,92.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|0,BR-232,PE,0.0,92.0,0,1156,,,
235ABA1005,235,BR-235,BA,Acesso,Euclides da Cunha,0.0,6.0,6.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|0,BR-235,BA,0.0,6.0,0,1157,,,
235ABA1205,235,BR-235,BA,Acesso,Euclides da Cunha,0.0,4.0,4.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|0,BR-235,BA,0.0,4.0,0,1158,,,
235ABA2005,235,BR-235,BA,Acesso,Euclides da Cunha,0.0,15.0,15.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|0,BR-235,BA,0.0,15.0,0,1159,,,
235ABA2205,235,BR-235,BA,Acesso,Euclides da Cunha,0.0,14.0,14.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|0,BR-235,BA,0.0,14.0,0,1160,,,
235ABA3005,235,BR-235,BA,Acesso,Senhor do Bonfim,0.0,4.0,4.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|0,BR-235,BA,0.0,4.0,0,1161,,,
235ABA3205,235,BR-235,BA,Acesso,Senhor do Bonfim,0.0,10.0,10.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|0,BR-235,BA,0.0,10.0,0,1162,,,
235BBA0190,235,BR-235,BA,Eixo Principal,Euclides da Cunha,0.0,163.0,163.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|0,BR-235,BA,0.0,163.0,0,1163,,,
235BBA0192,235,BR-235,BA,Eixo Principal,Euclides da Cunha,163.0,380.0,217.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|163,BR-235,BA,163.0,380.0,163,1164,,,
235BBA0194,235,BR-235,BA,Eixo Principal,Euclides da Cunha,380.0,757.0,377.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|380,BR-235,BA,380.0,757.0,380,1165,,,
235BBA0210,235,BR-235,BA,Eixo Principal,Euclides da Cunha,757.0,1526.0,769.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|757,BR-235,BA,757.0,1526.0,757,1166,,,
235BBA0220,235,BR-235,BA,Eixo Principal,Euclides da Cunha,1526.0,1542.0,16.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|1526,BR-235,BA,1526.0,1542.0,1526,1167,,,
235BBA0225,235,BR-235,BA,Eixo Principal,Euclides da Cunha,1542.0,1663.0,121.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|1542,BR-235,BA,1542.0,1663.0,1542,1168,,,
235BBA0230,235,BR-235,BA,Eixo Principal,Euclides da Cunha,1663.0,1876.0,213.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|1663,BR-235,BA,1663.0,1876.0,1663,1169,,,
235BBA0240,235,BR-235,BA,Eixo Principal,Euclides da Cunha,1876.0,2254.0,378.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|1876,BR-235,BA,1876.0,2254.0,1876,1170,,,
235BBA0250,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,2254.0,2674.0,420.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|2254,BR-235,BA,2254.0,2674.0,2254,1171,,,
235BBA0254,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,2674.0,2764.0,90.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|2674,BR-235,BA,2674.0,2764.0,2674,1172,,,
235BBA0260,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,2764.0,3474.0,710.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|2764,BR-235,BA,2764.0,3474.0,2764,1173,,,
235BBA0262,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,3474.0,3500.0,26.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|3474,BR-235,BA,3474.0,3500.0,3474,1174,,,
235BBA0267,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,3500.0,3518.0,18.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|3500,BR-235,BA,3500.0,3518.0,3500,1175,,,
235BBA0300,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,3518.0,3888.0,370.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|3518,BR-235,BA,3518.0,3888.0,3518,1176,,,
235BBA0310,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,3888.0,4655.0,767.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|3888,BR-235,BA,3888.0,4655.0,3888,1177,,,
235BBA0320,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,4655.0,4992.0,337.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|4655,BR-235,BA,4655.0,4992.0,4655,1178,,,
235BBA0322,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,4992.0,5314.0,322.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|4992,BR-235,BA,4992.0,5314.0,4992,1179,,,
235BBA0325,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,5314.0,5332.0,18.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|5314,BR-235,BA,5314.0,5332.0,5314,1180,,,
235BBA0330,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,5332.0,5484.0,152.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|5332,BR-235,BA,5332.0,5484.0,5332,1181,,,
235BBA0340,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,5484.0,6080.0,596.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|5484,BR-235,BA,5484.0,6080.0,5484,1182,,,
235BBA0345,235,BR-235,BA,Eixo Principal,Senhor do Bonfim,6080.0,6426.0,346.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|6080,BR-235,BA,6080.0,6426.0,6080,1183,,,
235BBA0350,235,BR-235,BA,Eixo Principal,,6426.0,6737.0,311.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-235|BA|6426,BR-235,BA,6426.0,6737.0,6426,1184,,,
235BMA0450,235,BR-235,MA,Eixo Principal,,0.0,920.0,920.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-235|MA|0,BR-235,MA,0.0,920.0,0,1185,,,
235BMA0455,235,BR-235,MA,Eixo Principal,,920.0,1105.0,185.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-235|MA|920,BR-235,MA,920.0,1105.0,920,1186,,,
235BPE0270,235,BR-235,PE,Eixo Principal,Petrolina,0.0,8.0,8.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PE|0,BR-235,PE,0.0,8.0,0,1187,,,
235BPE0275,235,BR-235,PE,Eixo Principal,Petrolina,8.0,40.0,32.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PE|8,BR-235,PE,8.0,40.0,8,1188,,,
235BPE0280,235,BR-235,PE,Eixo Principal,Petrolina,40.0,60.0,20.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PE|40,BR-235,PE,40.0,60.0,40,1189,,,
235BPE0290,235,BR-235,PE,Eixo Principal,,60.0,95.0,35.0,PLA,Transversal,km_crescente,Estadual,nao,2025-07,BR-235|PE|60,BR-235,PE,60.0,95.0,60,1190,,,
235BPE0292,235,BR-235,PE,Eixo Principal,,95.0,281.0,186.0,PLA,Transversal,km_crescente,Estadual,nao,2025-07,BR-235|PE|95,BR-235,PE,95.0,281.0,95,1191,,,
235BPI0370,235,BR-235,PI,Eixo Principal,Floriano,0.0,109.0,109.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PI|0,BR-235,PI,0.0,109.0,0,1192,,,
235BPI0390,235,BR-235,PI,Eixo Principal,Floriano,109.0,676.0,567.0,N_PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PI|109,BR-235,PI,109.0,676.0,109,1193,,,
235BPI0395,235,BR-235,PI,Eixo Principal,Floriano,676.0,930.0,254.0,N_PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PI|676,BR-235,PI,676.0,930.0,676,1194,,,
235BPI0400,235,BR-235,PI,Eixo Principal,,930.0,1522.0,592.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PI|930,BR-235,PI,930.0,1522.0,930,1195,,,
235BPI0410,235,BR-235,PI,Eixo Principal,Floriano,1522.0,2109.0,587.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PI|1522,BR-235,PI,1522.0,2109.0,1522,1196,,,
235BPI0412,235,BR-235,PI,Eixo Principal,Floriano,2109.0,3072.0,963.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PI|2109,BR-235,PI,2109.0,3072.0,2109,1197,,,
235BPI0415,235,BR-235,PI,Eixo Principal,Floriano,3072.0,3100.0,28.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PI|3072,BR-235,PI,3072.0,3100.0,3072,1198,,,
235BPI0417,235,BR-235,PI,Eixo Principal,Floriano,3100.0,3230.0,130.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PI|3100,BR-235,PI,3100.0,3230.0,3100,1199,,,
235BPI0419,235,BR-235,PI,Eixo Principal,Floriano,3230.0,4005.0,775.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-235|PI|3230,BR-235,PI,3230.0,4005.0,3230,1200,,,
